edge,label
"(102, 161)",0
"(102, 162)",0
"(102, 165)",0
"(102, 167)",0
"(102, 168)",0
"(102, 170)",0
"(102, 172)",0
"(102, 175)",0
"(102, 176)",0
"(102, 177)",0
"(102, 180)",0
"(102, 181)",0
"(102, 182)",0
"(102, 183)",0
"(102, 184)",0
"(102, 187)",0
"(102, 189)",0
"(102, 193)",0
"(102, 194)",0
"(102, 197)",0
"(102, 198)",0
"(102, 199)",0
"(102, 201)",0
"(102, 202)",0
"(102, 204)",0
"(102, 205)",0
"(102, 206)",0
"(102, 207)",0
"(102, 208)",0
"(102, 210)",0
"(102, 211)",0
"(102, 214)",0
"(102, 215)",0
"(102, 216)",0
"(102, 217)",0
"(102, 219)",0
"(102, 220)",0
"(102, 221)",0
"(102, 222)",0
"(102, 225)",0
"(102, 226)",0
"(102, 227)",0
"(102, 228)",0
"(102, 229)",0
"(102, 230)",0
"(102, 232)",0
"(102, 233)",0
"(102, 234)",0
"(102, 235)",0
"(102, 236)",0
"(102, 237)",0
"(102, 241)",0
"(102, 244)",0
"(102, 245)",0
"(102, 247)",0
"(102, 249)",0
"(102, 250)",0
"(102, 251)",0
"(102, 253)",0
"(103, 104)",1
"(103, 105)",1
"(103, 106)",1
"(103, 107)",0
"(103, 109)",1
"(103, 110)",0
"(103, 111)",0
"(103, 112)",1
"(103, 114)",1
"(103, 115)",1
"(103, 116)",0
"(103, 118)",1
"(103, 119)",1
"(103, 120)",0
"(103, 122)",1
"(103, 123)",0
"(103, 126)",0
"(103, 128)",1
"(103, 129)",1
"(103, 130)",0
"(103, 131)",0
"(103, 134)",0
"(103, 136)",1
"(103, 138)",0
"(103, 139)",0
"(103, 141)",1
"(103, 144)",1
"(103, 145)",1
"(103, 146)",0
"(103, 148)",1
"(103, 149)",1
"(103, 151)",1
"(103, 152)",1
"(103, 153)",0
"(103, 154)",1
"(103, 155)",0
"(103, 156)",1
"(103, 157)",0
"(103, 161)",1
"(103, 162)",1
"(103, 164)",0
"(103, 165)",1
"(103, 167)",0
"(103, 168)",1
"(103, 169)",1
"(103, 170)",1
"(103, 173)",0
"(103, 174)",1
"(103, 176)",0
"(103, 178)",1
"(103, 179)",1
"(103, 184)",1
"(103, 185)",1
"(103, 186)",1
"(103, 187)",1
"(103, 188)",0
"(103, 189)",0
"(103, 191)",0
"(103, 192)",0
"(103, 193)",0
"(103, 194)",0
"(103, 195)",1
"(103, 196)",1
"(103, 197)",1
"(103, 198)",1
"(103, 200)",1
"(103, 202)",0
"(103, 203)",0
"(103, 205)",1
"(103, 207)",1
"(103, 208)",0
"(103, 209)",0
"(103, 211)",0
"(103, 212)",1
"(103, 213)",1
"(103, 215)",1
"(103, 216)",1
"(103, 217)",1
"(103, 218)",0
"(103, 219)",0
"(103, 222)",0
"(103, 223)",0
"(103, 229)",0
"(103, 231)",1
"(103, 233)",0
"(103, 234)",0
"(103, 235)",0
"(103, 237)",0
"(103, 241)",1
"(103, 242)",1
"(103, 243)",0
"(103, 246)",1
"(103, 247)",0
"(103, 248)",0
"(103, 251)",1
"(104, 107)",0
"(104, 109)",1
"(104, 110)",0
"(104, 113)",0
"(104, 114)",1
"(104, 115)",1
"(104, 116)",0
"(104, 119)",1
"(104, 120)",0
"(104, 121)",1
"(104, 122)",1
"(104, 123)",0
"(104, 125)",0
"(104, 126)",0
"(104, 127)",1
"(104, 128)",1
"(104, 129)",1
"(104, 130)",1
"(104, 131)",0
"(104, 132)",1
"(104, 134)",0
"(104, 135)",0
"(104, 137)",1
"(104, 141)",1
"(104, 143)",1
"(104, 144)",1
"(104, 148)",1
"(104, 149)",1
"(104, 150)",1
"(104, 152)",1
"(104, 154)",1
"(104, 155)",0
"(104, 156)",1
"(104, 158)",1
"(104, 159)",1
"(104, 161)",1
"(104, 162)",1
"(104, 166)",0
"(104, 169)",0
"(104, 173)",0
"(104, 174)",1
"(104, 175)",1
"(104, 176)",0
"(104, 178)",1
"(104, 182)",0
"(104, 183)",0
"(104, 184)",1
"(104, 186)",1
"(104, 187)",1
"(104, 188)",0
"(104, 190)",1
"(104, 191)",0
"(104, 192)",0
"(104, 194)",0
"(104, 195)",1
"(104, 198)",1
"(104, 200)",1
"(104, 202)",0
"(104, 203)",0
"(104, 207)",1
"(104, 211)",0
"(104, 213)",1
"(104, 214)",1
"(104, 215)",1
"(104, 217)",1
"(104, 218)",0
"(104, 220)",0
"(104, 221)",1
"(104, 222)",0
"(104, 223)",0
"(104, 224)",1
"(104, 226)",0
"(104, 228)",1
"(104, 230)",0
"(104, 231)",1
"(104, 232)",0
"(104, 233)",0
"(104, 234)",0
"(104, 237)",0
"(104, 249)",1
"(104, 250)",0
"(104, 252)",0
"(104, 253)",0
"(104, 254)",0
"(105, 108)",1
"(105, 109)",1
"(105, 111)",0
"(105, 113)",0
"(105, 115)",1
"(105, 116)",0
"(105, 118)",1
"(105, 119)",1
"(105, 120)",0
"(105, 121)",1
"(105, 122)",1
"(105, 124)",1
"(105, 126)",0
"(105, 127)",1
"(105, 128)",1
"(105, 129)",1
"(105, 130)",1
"(105, 131)",0
"(105, 132)",1
"(105, 133)",0
"(105, 134)",0
"(105, 136)",1
"(105, 138)",0
"(105, 139)",0
"(105, 140)",0
"(105, 142)",0
"(105, 145)",1
"(105, 148)",1
"(105, 149)",1
"(105, 150)",1
"(105, 153)",0
"(105, 155)",0
"(105, 159)",1
"(105, 162)",1
"(105, 163)",0
"(105, 165)",1
"(105, 168)",1
"(105, 170)",1
"(105, 171)",0
"(105, 172)",1
"(105, 173)",0
"(105, 175)",1
"(105, 176)",0
"(105, 179)",1
"(105, 181)",1
"(105, 182)",0
"(105, 183)",0
"(105, 185)",0
"(105, 186)",1
"(105, 189)",0
"(105, 193)",0
"(105, 194)",0
"(105, 196)",1
"(105, 198)",1
"(105, 199)",1
"(105, 202)",0
"(105, 203)",0
"(105, 204)",0
"(105, 207)",1
"(105, 208)",0
"(105, 212)",1
"(105, 215)",1
"(105, 216)",1
"(105, 217)",1
"(105, 221)",1
"(105, 222)",0
"(105, 223)",0
"(105, 225)",1
"(105, 226)",0
"(105, 227)",0
"(105, 228)",1
"(105, 230)",0
"(105, 231)",1
"(105, 233)",0
"(105, 235)",0
"(105, 236)",1
"(105, 237)",0
"(105, 238)",1
"(105, 240)",1
"(105, 241)",1
"(105, 243)",0
"(105, 245)",0
"(105, 246)",1
"(105, 249)",1
"(105, 251)",1
"(106, 108)",1
"(106, 109)",1
"(106, 110)",0
"(106, 112)",1
"(106, 114)",1
"(106, 116)",0
"(106, 123)",0
"(106, 125)",0
"(106, 126)",0
"(106, 127)",1
"(106, 130)",1
"(106, 131)",0
"(106, 132)",1
"(106, 133)",0
"(106, 135)",0
"(106, 137)",1
"(106, 139)",0
"(106, 140)",0
"(106, 141)",1
"(106, 143)",1
"(106, 144)",1
"(106, 145)",1
"(106, 146)",0
"(106, 149)",1
"(106, 150)",1
"(106, 153)",0
"(106, 155)",0
"(106, 156)",1
"(106, 157)",0
"(106, 159)",1
"(106, 163)",0
"(106, 164)",0
"(106, 165)",1
"(106, 166)",0
"(106, 167)",0
"(106, 170)",1
"(106, 171)",0
"(106, 173)",0
"(106, 174)",1
"(106, 177)",0
"(106, 178)",1
"(106, 179)",1
"(106, 180)",1
"(106, 181)",1
"(106, 183)",0
"(106, 184)",1
"(106, 187)",1
"(106, 188)",0
"(106, 190)",1
"(106, 191)",0
"(106, 192)",0
"(106, 193)",0
"(106, 194)",0
"(106, 195)",1
"(106, 196)",1
"(106, 199)",1
"(106, 201)",0
"(106, 203)",0
"(106, 204)",0
"(106, 205)",1
"(106, 209)",0
"(106, 211)",0
"(106, 213)",1
"(106, 215)",1
"(106, 216)",1
"(106, 220)",0
"(106, 221)",1
"(106, 222)",0
"(106, 223)",0
"(106, 225)",1
"(106, 229)",0
"(106, 230)",0
"(106, 233)",0
"(106, 234)",0
"(106, 235)",0
"(106, 236)",1
"(106, 237)",0
"(106, 239)",0
"(106, 242)",1
"(106, 243)",0
"(106, 244)",1
"(106, 247)",0
"(106, 248)",0
"(106, 249)",1
"(106, 250)",0
"(106, 251)",1
"(106, 252)",0
"(106, 253)",0
"(107, 108)",0
"(107, 109)",0
"(107, 110)",0
"(107, 111)",0
"(107, 114)",0
"(107, 115)",0
"(107, 117)",0
"(107, 119)",0
"(107, 123)",0
"(107, 125)",0
"(107, 127)",0
"(107, 129)",0
"(107, 130)",0
"(107, 131)",0
"(107, 134)",0
"(107, 136)",0
"(107, 137)",0
"(107, 138)",0
"(107, 139)",0
"(107, 140)",0
"(107, 141)",0
"(107, 142)",0
"(107, 144)",0
"(107, 145)",0
"(107, 146)",0
"(107, 148)",0
"(107, 150)",0
"(107, 151)",0
"(107, 152)",0
"(107, 154)",0
"(107, 155)",0
"(107, 156)",0
"(107, 157)",0
"(107, 159)",0
"(107, 161)",0
"(107, 163)",0
"(107, 164)",0
"(107, 166)",0
"(107, 168)",0
"(107, 169)",0
"(107, 170)",0
"(107, 171)",0
"(107, 172)",0
"(107, 173)",0
"(107, 174)",0
"(107, 175)",0
"(107, 177)",0
"(107, 178)",0
"(107, 179)",0
"(107, 180)",0
"(107, 181)",0
"(107, 184)",0
"(107, 185)",0
"(107, 186)",0
"(107, 188)",0
"(107, 189)",0
"(107, 190)",0
"(107, 194)",0
"(107, 195)",0
"(107, 198)",0
"(107, 199)",0
"(107, 200)",0
"(107, 201)",0
"(107, 202)",0
"(107, 203)",0
"(107, 204)",0
"(107, 207)",0
"(107, 210)",0
"(107, 212)",0
"(107, 213)",0
"(107, 214)",0
"(107, 215)",0
"(107, 218)",0
"(107, 219)",0
"(107, 220)",0
"(107, 221)",0
"(107, 223)",0
"(107, 224)",0
"(107, 227)",0
"(107, 228)",0
"(107, 229)",0
"(107, 230)",0
"(107, 231)",0
"(107, 232)",0
"(107, 233)",0
"(107, 235)",0
"(107, 236)",0
"(107, 237)",0
"(107, 239)",0
"(107, 240)",0
"(107, 244)",0
"(107, 245)",0
"(107, 247)",0
"(107, 248)",0
"(107, 251)",0
"(107, 252)",0
"(107, 253)",0
"(107, 254)",0
"(108, 111)",0
"(108, 112)",1
"(108, 113)",0
"(108, 114)",1
"(108, 115)",1
"(108, 116)",0
"(108, 118)",1
"(108, 121)",1
"(108, 122)",1
"(108, 126)",0
"(108, 128)",1
"(108, 129)",1
"(108, 134)",0
"(108, 135)",0
"(108, 136)",1
"(108, 137)",1
"(108, 139)",0
"(108, 140)",0
"(108, 141)",1
"(108, 143)",1
"(108, 145)",1
"(108, 147)",0
"(108, 149)",1
"(108, 152)",1
"(108, 154)",1
"(108, 155)",0
"(108, 156)",1
"(108, 158)",1
"(108, 160)",0
"(108, 164)",0
"(108, 165)",1
"(108, 167)",0
"(108, 168)",1
"(108, 169)",1
"(108, 172)",1
"(108, 174)",1
"(108, 175)",1
"(108, 176)",0
"(108, 178)",1
"(108, 179)",1
"(108, 180)",1
"(108, 181)",1
"(108, 182)",0
"(108, 183)",0
"(108, 184)",1
"(108, 185)",1
"(108, 187)",1
"(108, 188)",0
"(108, 190)",1
"(108, 191)",0
"(108, 192)",0
"(108, 194)",0
"(108, 197)",1
"(108, 198)",1
"(108, 200)",1
"(108, 201)",0
"(108, 202)",0
"(108, 204)",0
"(108, 206)",1
"(108, 207)",1
"(108, 208)",0
"(108, 209)",0
"(108, 210)",0
"(108, 211)",0
"(108, 212)",1
"(108, 213)",1
"(108, 214)",1
"(108, 215)",1
"(108, 226)",0
"(108, 228)",1
"(108, 230)",0
"(108, 231)",1
"(108, 232)",0
"(108, 233)",0
"(108, 234)",0
"(108, 239)",0
"(108, 240)",1
"(108, 242)",1
"(108, 243)",0
"(108, 245)",0
"(108, 247)",0
"(108, 248)",0
"(108, 252)",0
"(108, 253)",0
"(108, 254)",0
"(109, 112)",1
"(109, 118)",1
"(109, 119)",1
"(109, 120)",0
"(109, 121)",1
"(109, 122)",1
"(109, 123)",0
"(109, 124)",1
"(109, 127)",1
"(109, 128)",1
"(109, 130)",1
"(109, 131)",0
"(109, 134)",0
"(109, 135)",0
"(109, 136)",1
"(109, 138)",0
"(109, 139)",0
"(109, 140)",0
"(109, 141)",1
"(109, 143)",1
"(109, 145)",1
"(109, 147)",0
"(109, 148)",1
"(109, 149)",1
"(109, 151)",1
"(109, 152)",1
"(109, 153)",0
"(109, 155)",0
"(109, 156)",1
"(109, 157)",0
"(109, 159)",1
"(109, 160)",0
"(109, 161)",1
"(109, 164)",0
"(109, 165)",1
"(109, 166)",0
"(109, 167)",0
"(109, 169)",1
"(109, 170)",1
"(109, 171)",0
"(109, 172)",1
"(109, 173)",0
"(109, 174)",1
"(109, 181)",1
"(109, 182)",0
"(109, 184)",1
"(109, 187)",1
"(109, 189)",0
"(109, 190)",1
"(109, 191)",0
"(109, 192)",0
"(109, 193)",0
"(109, 194)",0
"(109, 196)",1
"(109, 197)",1
"(109, 199)",1
"(109, 200)",1
"(109, 201)",0
"(109, 202)",0
"(109, 203)",0
"(109, 204)",0
"(109, 205)",1
"(109, 206)",1
"(109, 207)",1
"(109, 208)",0
"(109, 209)",0
"(109, 210)",0
"(109, 211)",0
"(109, 212)",1
"(109, 214)",1
"(109, 215)",1
"(109, 218)",0
"(109, 219)",0
"(109, 220)",0
"(109, 221)",1
"(109, 222)",0
"(109, 224)",1
"(109, 226)",0
"(109, 229)",0
"(109, 231)",1
"(109, 233)",0
"(109, 234)",0
"(109, 235)",0
"(109, 237)",0
"(109, 240)",1
"(109, 241)",1
"(109, 242)",1
"(109, 243)",0
"(109, 244)",1
"(109, 245)",0
"(109, 248)",0
"(109, 249)",1
"(109, 251)",1
"(109, 252)",0
"(109, 253)",0
"(109, 254)",0
"(110, 113)",0
"(110, 114)",0
"(110, 116)",0
"(110, 117)",0
"(110, 118)",0
"(110, 120)",0
"(110, 121)",0
"(110, 122)",0
"(110, 124)",0
"(110, 125)",0
"(110, 126)",0
"(110, 127)",0
"(110, 129)",0
"(110, 130)",0
"(110, 133)",0
"(110, 135)",0
"(110, 137)",0
"(110, 139)",0
"(110, 142)",0
"(110, 143)",0
"(110, 144)",0
"(110, 145)",0
"(110, 146)",0
"(110, 147)",0
"(110, 149)",0
"(110, 151)",0
"(110, 152)",0
"(110, 153)",0
"(110, 154)",0
"(110, 155)",0
"(110, 156)",0
"(110, 157)",0
"(110, 160)",0
"(110, 161)",0
"(110, 162)",0
"(110, 163)",0
"(110, 164)",0
"(110, 165)",0
"(110, 166)",0
"(110, 167)",0
"(110, 170)",0
"(110, 171)",0
"(110, 172)",0
"(110, 173)",0
"(110, 174)",0
"(110, 176)",0
"(110, 177)",0
"(110, 178)",0
"(110, 179)",0
"(110, 180)",0
"(110, 181)",0
"(110, 182)",0
"(110, 186)",0
"(110, 188)",0
"(110, 191)",0
"(110, 193)",0
"(110, 197)",0
"(110, 200)",0
"(110, 201)",0
"(110, 203)",0
"(110, 205)",0
"(110, 206)",0
"(110, 209)",0
"(110, 210)",0
"(110, 211)",0
"(110, 212)",0
"(110, 214)",0
"(110, 216)",0
"(110, 217)",0
"(110, 218)",0
"(110, 220)",0
"(110, 222)",0
"(110, 223)",0
"(110, 225)",0
"(110, 226)",0
"(110, 227)",0
"(110, 228)",0
"(110, 229)",0
"(110, 230)",0
"(110, 231)",0
"(110, 237)",0
"(110, 238)",0
"(110, 239)",0
"(110, 241)",0
"(110, 243)",0
"(110, 245)",0
"(110, 246)",0
"(110, 247)",0
"(110, 249)",0
"(110, 250)",0
"(110, 251)",0
"(110, 254)",0
"(111, 113)",0
"(111, 114)",0
"(111, 115)",0
"(111, 116)",0
"(111, 117)",0
"(111, 121)",0
"(111, 122)",0
"(111, 125)",0
"(111, 126)",0
"(111, 127)",0
"(111, 128)",0
"(111, 130)",0
"(111, 134)",0
"(111, 138)",0
"(111, 139)",0
"(111, 140)",0
"(111, 141)",0
"(111, 142)",0
"(111, 143)",0
"(111, 144)",0
"(111, 145)",0
"(111, 146)",0
"(111, 147)",0
"(111, 148)",0
"(111, 150)",0
"(111, 151)",0
"(111, 153)",0
"(111, 154)",0
"(111, 155)",0
"(111, 156)",0
"(111, 157)",0
"(111, 158)",0
"(111, 160)",0
"(111, 163)",0
"(111, 164)",0
"(111, 166)",0
"(111, 167)",0
"(111, 169)",0
"(111, 170)",0
"(111, 172)",0
"(111, 173)",0
"(111, 174)",0
"(111, 176)",0
"(111, 177)",0
"(111, 178)",0
"(111, 179)",0
"(111, 180)",0
"(111, 183)",0
"(111, 184)",0
"(111, 185)",0
"(111, 186)",0
"(111, 187)",0
"(111, 188)",0
"(111, 190)",0
"(111, 192)",0
"(111, 193)",0
"(111, 194)",0
"(111, 196)",0
"(111, 197)",0
"(111, 198)",0
"(111, 199)",0
"(111, 201)",0
"(111, 202)",0
"(111, 203)",0
"(111, 205)",0
"(111, 206)",0
"(111, 208)",0
"(111, 210)",0
"(111, 211)",0
"(111, 213)",0
"(111, 215)",0
"(111, 217)",0
"(111, 218)",0
"(111, 220)",0
"(111, 222)",0
"(111, 224)",0
"(111, 225)",0
"(111, 227)",0
"(111, 229)",0
"(111, 234)",0
"(111, 239)",0
"(111, 241)",0
"(111, 242)",0
"(111, 245)",0
"(111, 248)",0
"(111, 249)",0
"(111, 251)",0
"(111, 253)",0
"(112, 128)",1
"(112, 131)",0
"(112, 133)",0
"(112, 134)",0
"(112, 135)",0
"(112, 136)",1
"(112, 138)",0
"(112, 139)",0
"(112, 141)",0
"(112, 144)",1
"(112, 150)",1
"(112, 152)",1
"(112, 154)",1
"(112, 158)",1
"(112, 159)",1
"(112, 160)",0
"(112, 161)",1
"(112, 164)",0
"(112, 169)",1
"(112, 170)",1
"(112, 173)",0
"(112, 174)",1
"(112, 175)",1
"(112, 177)",0
"(112, 178)",1
"(112, 179)",1
"(112, 186)",1
"(112, 187)",1
"(112, 188)",0
"(112, 189)",0
"(112, 191)",0
"(112, 193)",0
"(112, 195)",1
"(112, 196)",1
"(112, 200)",1
"(112, 202)",0
"(112, 203)",0
"(112, 205)",0
"(112, 206)",0
"(112, 207)",1
"(112, 209)",0
"(112, 211)",0
"(112, 213)",1
"(112, 218)",0
"(112, 219)",0
"(112, 221)",1
"(112, 222)",0
"(112, 223)",0
"(112, 226)",0
"(112, 228)",1
"(112, 230)",0
"(112, 232)",0
"(112, 236)",1
"(112, 237)",0
"(112, 239)",0
"(112, 240)",1
"(112, 113)",0
"(112, 241)",1
"(112, 243)",0
"(112, 116)",0
"(112, 252)",0
"(112, 118)",1
"(112, 119)",1
"(112, 248)",0
"(112, 250)",0
"(112, 123)",0
"(112, 124)",1
"(112, 125)",0
"(112, 127)",1
"(113, 114)",0
"(113, 116)",0
"(113, 117)",0
"(113, 120)",0
"(113, 129)",0
"(113, 130)",0
"(113, 132)",0
"(113, 134)",0
"(113, 135)",0
"(113, 139)",0
"(113, 141)",0
"(113, 142)",0
"(113, 143)",0
"(113, 146)",0
"(113, 147)",0
"(113, 149)",0
"(113, 150)",0
"(113, 151)",0
"(113, 153)",0
"(113, 154)",0
"(113, 155)",0
"(113, 156)",0
"(113, 157)",0
"(113, 159)",0
"(113, 160)",0
"(113, 161)",0
"(113, 163)",0
"(113, 165)",0
"(113, 166)",0
"(113, 170)",0
"(113, 173)",0
"(113, 175)",0
"(113, 178)",0
"(113, 179)",0
"(113, 180)",0
"(113, 181)",0
"(113, 182)",0
"(113, 185)",0
"(113, 188)",0
"(113, 189)",0
"(113, 191)",0
"(113, 192)",0
"(113, 193)",0
"(113, 194)",0
"(113, 196)",0
"(113, 197)",0
"(113, 199)",0
"(113, 200)",0
"(113, 201)",0
"(113, 202)",0
"(113, 203)",0
"(113, 204)",0
"(113, 205)",0
"(113, 206)",0
"(113, 207)",0
"(113, 210)",0
"(113, 211)",0
"(113, 213)",0
"(113, 216)",0
"(113, 218)",0
"(113, 219)",0
"(113, 220)",0
"(113, 221)",0
"(113, 222)",0
"(113, 223)",0
"(113, 226)",0
"(113, 228)",0
"(113, 229)",0
"(113, 230)",0
"(113, 231)",0
"(113, 233)",0
"(113, 235)",0
"(113, 237)",0
"(113, 238)",0
"(113, 239)",0
"(113, 240)",0
"(113, 241)",0
"(113, 242)",0
"(113, 245)",0
"(113, 246)",0
"(113, 247)",0
"(113, 249)",0
"(113, 250)",0
"(113, 252)",0
"(114, 115)",1
"(114, 116)",0
"(114, 118)",1
"(114, 120)",0
"(114, 123)",0
"(114, 124)",1
"(114, 125)",0
"(114, 126)",0
"(114, 127)",1
"(114, 128)",1
"(114, 130)",1
"(114, 131)",0
"(114, 133)",0
"(114, 134)",0
"(114, 137)",1
"(114, 138)",0
"(114, 139)",0
"(114, 141)",1
"(114, 142)",0
"(114, 143)",1
"(114, 144)",1
"(114, 145)",1
"(114, 147)",0
"(114, 149)",1
"(114, 150)",1
"(114, 154)",1
"(114, 155)",0
"(114, 156)",1
"(114, 157)",0
"(114, 160)",0
"(114, 161)",1
"(114, 162)",1
"(114, 163)",0
"(114, 165)",1
"(114, 166)",0
"(114, 169)",1
"(114, 170)",1
"(114, 171)",0
"(114, 172)",1
"(114, 173)",0
"(114, 174)",1
"(114, 177)",0
"(114, 179)",1
"(114, 182)",0
"(114, 184)",1
"(114, 185)",1
"(114, 186)",1
"(114, 188)",0
"(114, 189)",0
"(114, 194)",0
"(114, 195)",1
"(114, 196)",1
"(114, 197)",1
"(114, 199)",1
"(114, 200)",1
"(114, 203)",0
"(114, 204)",0
"(114, 206)",1
"(114, 207)",1
"(114, 208)",0
"(114, 209)",0
"(114, 213)",1
"(114, 217)",1
"(114, 218)",0
"(114, 219)",0
"(114, 220)",0
"(114, 223)",0
"(114, 225)",1
"(114, 227)",0
"(114, 228)",1
"(114, 229)",0
"(114, 230)",0
"(114, 231)",1
"(114, 232)",0
"(114, 234)",0
"(114, 235)",0
"(114, 236)",1
"(114, 239)",0
"(114, 240)",1
"(114, 242)",1
"(114, 243)",0
"(114, 251)",1
"(114, 252)",0
"(114, 254)",0
"(115, 116)",0
"(115, 118)",1
"(115, 121)",1
"(115, 123)",0
"(115, 125)",0
"(115, 128)",1
"(115, 129)",1
"(115, 131)",0
"(115, 134)",0
"(115, 135)",0
"(115, 137)",1
"(115, 138)",0
"(115, 139)",0
"(115, 143)",1
"(115, 144)",1
"(115, 147)",0
"(115, 148)",1
"(115, 149)",1
"(115, 150)",1
"(115, 151)",1
"(115, 152)",1
"(115, 153)",0
"(115, 154)",1
"(115, 156)",1
"(115, 157)",0
"(115, 159)",1
"(115, 161)",1
"(115, 162)",1
"(115, 163)",0
"(115, 165)",1
"(115, 167)",0
"(115, 172)",1
"(115, 175)",1
"(115, 178)",1
"(115, 179)",1
"(115, 180)",1
"(115, 182)",0
"(115, 187)",1
"(115, 188)",0
"(115, 193)",0
"(115, 194)",0
"(115, 195)",1
"(115, 196)",1
"(115, 197)",1
"(115, 198)",1
"(115, 200)",1
"(115, 201)",0
"(115, 202)",0
"(115, 203)",0
"(115, 204)",0
"(115, 205)",1
"(115, 206)",0
"(115, 207)",1
"(115, 210)",0
"(115, 211)",0
"(115, 213)",1
"(115, 214)",1
"(115, 215)",1
"(115, 218)",0
"(115, 219)",0
"(115, 220)",0
"(115, 222)",0
"(115, 225)",1
"(115, 226)",0
"(115, 230)",0
"(115, 231)",1
"(115, 232)",0
"(115, 234)",0
"(115, 235)",0
"(115, 237)",0
"(115, 239)",0
"(115, 240)",1
"(115, 241)",1
"(115, 242)",1
"(115, 245)",0
"(115, 246)",1
"(115, 247)",0
"(115, 248)",0
"(115, 250)",0
"(115, 251)",1
"(115, 252)",0
"(115, 253)",0
"(115, 254)",0
"(116, 117)",0
"(116, 118)",0
"(116, 122)",0
"(116, 124)",0
"(116, 127)",0
"(116, 130)",0
"(116, 132)",0
"(116, 134)",0
"(116, 135)",0
"(116, 136)",0
"(116, 137)",0
"(116, 139)",0
"(116, 140)",0
"(116, 144)",0
"(116, 146)",0
"(116, 149)",0
"(116, 150)",0
"(116, 151)",0
"(116, 154)",0
"(116, 155)",0
"(116, 157)",0
"(116, 158)",0
"(116, 159)",0
"(116, 161)",0
"(116, 162)",0
"(116, 163)",0
"(116, 165)",0
"(116, 167)",0
"(116, 168)",0
"(116, 170)",0
"(116, 171)",0
"(116, 172)",0
"(116, 173)",0
"(116, 176)",0
"(116, 177)",0
"(116, 180)",0
"(116, 181)",0
"(116, 182)",0
"(116, 185)",0
"(116, 186)",0
"(116, 188)",0
"(116, 189)",0
"(116, 191)",0
"(116, 193)",0
"(116, 194)",0
"(116, 196)",0
"(116, 200)",0
"(116, 201)",0
"(116, 202)",0
"(116, 206)",0
"(116, 207)",0
"(116, 208)",0
"(116, 210)",0
"(116, 211)",0
"(116, 212)",0
"(116, 216)",0
"(116, 217)",0
"(116, 218)",0
"(116, 220)",0
"(116, 222)",0
"(116, 223)",0
"(116, 225)",0
"(116, 226)",0
"(116, 227)",0
"(116, 228)",0
"(116, 229)",0
"(116, 230)",0
"(116, 232)",0
"(116, 233)",0
"(116, 235)",0
"(116, 236)",0
"(116, 237)",0
"(116, 238)",0
"(116, 239)",0
"(116, 240)",0
"(116, 241)",0
"(116, 244)",0
"(116, 245)",0
"(116, 250)",0
"(116, 252)",0
"(116, 254)",0
"(117, 131)",0
"(117, 133)",0
"(117, 134)",0
"(117, 135)",0
"(117, 138)",0
"(117, 139)",0
"(117, 140)",0
"(117, 142)",0
"(117, 146)",0
"(117, 147)",0
"(117, 153)",0
"(117, 155)",0
"(117, 157)",0
"(117, 160)",0
"(117, 163)",0
"(117, 164)",0
"(117, 166)",0
"(117, 167)",0
"(117, 171)",0
"(117, 173)",0
"(117, 176)",0
"(117, 177)",0
"(117, 182)",0
"(117, 183)",0
"(117, 188)",0
"(117, 189)",0
"(117, 191)",0
"(117, 192)",0
"(117, 193)",0
"(117, 194)",0
"(117, 201)",0
"(117, 202)",0
"(117, 203)",0
"(117, 204)",0
"(117, 208)",0
"(117, 209)",0
"(117, 210)",0
"(117, 211)",0
"(117, 254)",0
"(117, 218)",0
"(117, 219)",0
"(117, 220)",0
"(117, 222)",0
"(117, 223)",0
"(117, 248)",0
"(117, 226)",0
"(117, 227)",0
"(117, 229)",0
"(117, 230)",0
"(117, 232)",0
"(117, 233)",0
"(117, 234)",0
"(117, 235)",0
"(117, 237)",0
"(117, 239)",0
"(117, 243)",0
"(117, 245)",0
"(117, 247)",0
"(117, 120)",0
"(117, 253)",0
"(117, 250)",0
"(117, 123)",0
"(117, 252)",0
"(117, 125)",0
"(117, 126)",0
"(118, 119)",1
"(118, 122)",1
"(118, 123)",0
"(118, 124)",1
"(118, 127)",1
"(118, 128)",1
"(118, 129)",1
"(118, 130)",1
"(118, 131)",0
"(118, 135)",0
"(118, 136)",1
"(118, 137)",1
"(118, 138)",0
"(118, 141)",1
"(118, 143)",1
"(118, 144)",1
"(118, 145)",1
"(118, 146)",0
"(118, 147)",0
"(118, 148)",1
"(118, 149)",1
"(118, 150)",1
"(118, 153)",0
"(118, 154)",1
"(118, 155)",0
"(118, 157)",0
"(118, 160)",0
"(118, 162)",1
"(118, 163)",0
"(118, 165)",1
"(118, 170)",1
"(118, 171)",0
"(118, 172)",1
"(118, 174)",1
"(118, 175)",1
"(118, 176)",0
"(118, 180)",1
"(118, 181)",1
"(118, 182)",0
"(118, 185)",1
"(118, 186)",1
"(118, 188)",0
"(118, 189)",0
"(118, 190)",1
"(118, 197)",1
"(118, 198)",1
"(118, 200)",0
"(118, 201)",0
"(118, 202)",0
"(118, 203)",0
"(118, 206)",1
"(118, 210)",0
"(118, 211)",0
"(118, 213)",1
"(118, 215)",1
"(118, 216)",0
"(118, 217)",1
"(118, 219)",0
"(118, 221)",1
"(118, 222)",0
"(118, 223)",0
"(118, 224)",1
"(118, 227)",0
